Artist,Caption,Copyright,ImageURL,Photograph Number,Photo Credit,Date,Year,Photo Source,Provenance,Source Record ID,Detected Objects,URL,Born,Died,Camp,Ghetto,Location,Database,Material,Technique,Title,latitude,longitude
Eva Liebhold,"Page from the memoirs of Camp de Gurs illustrated by Eva Liebhold.This page is entitled ""The sink"" shows four women standing by a row of basins doing dishes.","United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Richard Weilheimer
Second Provenance: Guillaume Liebhold",https://collections.ushmm.org/iiif-b/assets/708695,pa1174014,"United States Holocaust Memorial Museum, courtesy of Richard Weilheimer",October 1940 - March 1943,"1940, 1941, 1942, 1943",United States Holocaust Memorial Museum,Richard Weilheimer,Unknown,"Person (0.70), Clothing (0.59), Poster (0.58), Clothing (0.57), Clothing (0.56), Person (0.54), Woman (0.51), Person (0.51), Woman (0.29), Picture frame (0.29), Dress (0.24), Person (0.24), Clothing (0.22), Footwear (0.21)",https://collections.ushmm.org/search/catalog/pa1174014,Unknown,Unknown,Gurs,Unknown,"Gurs, France",United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,43.2885155,-0.7548549
Peretz Chorshati,"Page of a pictoral memoir drawn by the donor documenting his experiences after the Holocaust showing him talking to a Polish officer after arriving in Warsaw.  After several glasses of vodka, the officer confesses that he is also a Jew and wants to immigrate to Palestine.","United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Peretz Chorshati",https://collections.ushmm.org/iiif-b/assets/719069,pa1174943,"United States Holocaust Memorial Museum, courtesy of Peretz Chorshati",August 1945,1945,United States Holocaust Memorial Museum,Peretz Chorshati,Unknown,"Man (0.63), Table (0.61), Clothing (0.57), Chair (0.51), Clothing (0.47), Man (0.43), Clothing (0.41), Footwear (0.38), Man (0.38), Clothing (0.37), Human face (0.32), Man (0.31), Person (0.30), Clothing (0.30), Chair (0.26), Person (0.24), Clothing (0.24), Person (0.24), Person (0.22), Footwear (0.21)",https://collections.ushmm.org/search/catalog/pa1174943,Unknown,Unknown,Nedev,Warsaw,Israel,United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,30.8124247,34.8594762
Josef Schlesinger,"Portrait of an unidentified child messenger for the Kovno ghetto Jewish Council, pen and ink drawing by Josef Schlesinger.","United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Sara Milo
Source Record ID: Collections: 1995.89.2",https://collections.ushmm.org/iiif-b/assets/781401,pa1106646,"United States Holocaust Memorial Museum, courtesy of Sara Milo",1943,1943,United States Holocaust Memorial Museum,Sara Milo,Collections: 1995.89.2,"Human face (0.96), Woman (0.77), Clothing (0.70)",https://collections.ushmm.org/search/catalog/pa1106646,Unknown,Unknown,Unknown,Kovno,"Kaunas, Lithuania",United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,54.8982139,23.9044817
Zdenka Eismannova,A watercolor painting on paper of the Theresienstadt mortuary created by Zdenka Eismannova while she was interned in Theresienstadt.,"United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Ron Neulinger",https://collections.ushmm.org/iiif-b/assets/708688,pa1173990,"United States Holocaust Memorial Museum, courtesy of Ron Neulinger",1943,1944,United States Holocaust Memorial Museum,Ron Neulinger,Unknown,"Tree (0.65), Person (0.50), Person (0.50), Tree (0.46), Person (0.44), Person (0.44), Clothing (0.42), Clothing (0.37), Woman (0.34), Clothing (0.33), Clothing (0.33), Person (0.29), Man (0.29), Tree (0.25), Clothing (0.25), Footwear (0.23), Footwear (0.21), Furniture (0.20)",https://collections.ushmm.org/search/catalog/pa1173990,Unknown,Unknown,Theresienstadt,Unknown,"Theresienstadt, Czech Republic",United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,50.510716,14.149717
Zdenka Eismannova,A watercolor painting on paper created by Zdenka Eismannova while she was interned in Theresienstadt depicting women resting on the bunk beds of a crowded barrack.,"United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Ron Neulinger",https://collections.ushmm.org/iiif-b/assets/708692,pa1173991,"United States Holocaust Memorial Museum, courtesy of Ron Neulinger",1942 - 1943,"1942, 1943",United States Holocaust Memorial Museum,Ron Neulinger,Unknown,"Clothing (0.56), Person (0.49), Human face (0.44), Person (0.43), Human face (0.43), Clothing (0.41), Person (0.40), Clothing (0.40), Clothing (0.40), Clothing (0.36), Clothing (0.36), Clothing (0.35), Woman (0.34), Person (0.33), Person (0.33), Person (0.28), Clothing (0.28), Poster (0.27), Person (0.25), Person (0.23), Person (0.22)",https://collections.ushmm.org/search/catalog/pa1173991,Unknown,Unknown,Theresienstadt,Unknown,"Theresienstadt, Czech Republic",United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,50.510716,14.149717
Hans Ament,"Color drawing of General Edouard de Colberg in the window of a house, created by Hans Ament, a Jewish refugee child living in the children's home in Izieu.  The drawing is captioned, ""For Mama, from her son Jeannot."" Ernestina Ament, who, stricken with tuberculosis, was confined to a sanatorium in Hauteville near Izieu.","United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Alfred Ament
Source Record ID: Collections: 1996.31.2",https://collections.ushmm.org/iiif-b/assets/776410,pa1122054,"United States Holocaust Memorial Museum, courtesy of Alfred Ament",1943 - 1944,"1943, 1944",United States Holocaust Memorial Museum,Alfred Ament,Collections: 1996.31.2,"Human face (0.89), Clothing (0.83), Person (0.67), Man (0.49), Human head (0.23)",https://collections.ushmm.org/search/catalog/pa1122054,Unknown,Unknown,Unknown,Unknown,"Izieu, France",United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,45.6515,5.64072
Klaus Martin Frank,"Caricature of the Shah of Iran, as part of ""World War II Personalities in Cartoons/Originals done for 'La Nacion' Santo Domingo, 1939-1946"" by Klaus Martin Frank.","United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Klaus Martin Frank
Source Record ID: Collections: 1990.186.1",https://collections.ushmm.org/iiif-b/assets/775857,pa1133569,"United States Holocaust Memorial Museum, courtesy of Klaus Martin Frank",1939 - 1946,"1939, 1940, 1941, 1942, 1943, 1944, 1945, 1946",United States Holocaust Memorial Museum,Klaus Martin Frank,Collections: 1990.186.1,"Man (0.92), Human face (0.92), Hat (0.82), Clothing (0.59), Clothing (0.26), Human head (0.23)",https://collections.ushmm.org/search/catalog/pa1133569,Unknown,Unknown,Unknown,Unknown,"Santo Domingo, The Dominican Republic",United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,18.471059,-69.905719
Gyorgy Beifeld,"A page of drawings illustrating the contribution of Hungarian Jewish labor servicemen to the war effort.  At the top: ""The different platoons work hard at the battle front and in the no man's land [between the armies].  They actively participate in the fighting.  They carry ammunition to the Hungarian soldiers.""  In the middle: ""They defuse land mines.  They bury the dead, including those that had been left unburied from the winter campaign.  They carry soldiers wounded on the front lines to safety.""  At the bottom: ""For example, [Jewish Labor Serviceman] Herman Brand carried 35 wounded soldiers from the barbed wire barricades and from no man's land on May 30, 1942 during the Afanasyevica skirmish.  Among those he carried was Gyula Gercsi-Suta, age 35, a lieutenant, who succumbed to his wounds at the field hospital that evening.""One page of an illustrated album produced by Gyorgy Beifeld (1902-1982), a Hungarian Jew from Budapest, who was drafted into the Munkaszolgalat (Hungarian Labor Service system) and spent more than a year on the Soviet front, from April 1942 through May 1943.  The album contains 402 drawings and watercolors by Byfield, as well as a narrative of his experiences.","United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: George Byfield (Gyorgy Beifeld)
Source Record ID: Collections: 2001.156",https://collections.ushmm.org/iiif-b/assets/775920,pa1143232,"United States Holocaust Memorial Museum, courtesy of George Byfield (Gyorgy Beifeld)",April 1942 - May 1943,"1942, 1943",United States Holocaust Memorial Museum,George Byfield (Gyorgy Beifeld),Collections: 2001.156,"Man (0.78), Footwear (0.69), Footwear (0.63), Man (0.54), Person (0.50), Man (0.46), Person (0.46), Person (0.39), Person (0.39), Human face (0.38), Clothing (0.33), Clothing (0.29), Clothing (0.28), Footwear (0.25), Clothing (0.24), Man (0.22), Man (0.22), Person (0.21), Clothing (0.21)",https://collections.ushmm.org/search/catalog/pa1143232,Unknown,Unknown,Unknown,Unknown,USSR,United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,55.74153911,37.59185475
Alfred Bergel,"Portrait of Marie Kleinova signed by Alfred Bergel on September 10, 1944. Caption translation: ""This woman lived in Terezin for the three years under the mark Aul-813. Until May 15, 1942 her name was Marie Kleinove. After the war, she and her sister Rudolfa changed their names to Klanova since they did not have a German name. Marie was born on December 3, 1907 as the last child of her father Leopold Klein and her mother Bedriska (Dubska). Since the time she was 15, Marie worked in an office. In her free time she read a lot; she always loved nature above anything else. Since it happened that Marie and Ruda, rather than Erna and Veruska, survived Hitler's reign of terror, it was well that they saved Erna's drawings and diaries and ... notebooks from ... niece Vera Segerova (Frantiska's daughter). The fate prevailed over our wishes. The picture was drawn by a Professor from Vienna.Used in the DOR pamphlet  ""Fifty Years Ago:  Darkness Before Dawn"" (1994).","United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Mark Talisman
Source Record ID: Collections: 1989.2.140",https://collections.ushmm.org/iiif-b/assets/706783,pa1107753,"United States Holocaust Memorial Museum, courtesy of Mark Talisman",1944 September 10,1944,United States Holocaust Memorial Museum,Mark Talisman,Collections: 1989.2.140,"Human face (0.99), Clothing (0.77), Woman (0.48), Man (0.40), Person (0.34), Human hair (0.20)",https://collections.ushmm.org/search/catalog/pa1107753,Unknown,Unknown,Theresienstadt,Terezing,"Theresienstadt, Czech Republic",United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,50.510716,14.149717
Hans Ament,"A letter that is written on the verso of a color drawing created by Hans Ament, a Jewish refugee child living in the children's home in Izieu.  The letter is addressed to his mother, Ernestina Ament, who, stricken with tuberculosis, was confined to a sanatorium in Hauteville near Izieu.","United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Alfred Ament
Source Record ID: Collections: 1996.31.2",https://collections.ushmm.org/iiif-b/assets/776405,pa1105567,"United States Holocaust Memorial Museum, courtesy of Alfred Ament",1943 - 1944,"1943, 1944",United States Holocaust Memorial Museum,Alfred Ament,Collections: 1996.31.2,Unknown,https://collections.ushmm.org/search/catalog/pa1105567,Unknown,Unknown,Unknown,Unknown,"Izieu, France",United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,45.6515,5.64072
Zdenka Eismannova,A watercolor painting on paper created by Zdenka Eismannova while she was interned in Theresienstadt depicting inmates either rummaging or clearning up the grounds outside a building in the camp.,"United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Ron Neulinger",https://collections.ushmm.org/iiif-b/assets/708690,pa1173994,"United States Holocaust Memorial Museum, courtesy of Ron Neulinger",1942 - 1943,"1942, 1943",United States Holocaust Memorial Museum,Ron Neulinger,Unknown,"Person (0.47), Animal (0.43), Person (0.33), Poster (0.32), Person (0.25), Clothing (0.25), Man (0.24), Person (0.23)",https://collections.ushmm.org/search/catalog/pa1173994,Unknown,Unknown,Unknown,Unknown,"Theresienstadt, Czech Republic",United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,50.510716,14.149717
Hans Ament,"Color drawing of a table with a vase of flowers, created by Hans Ament, a Jewish refugee child living in the children's home in Izieu.  On the verso of the drawing is a letter addressed to his mother, Ernestina Ament, who, stricken with tuberculosis, was confined to a sanatorium in Hauteville near Izieu.","United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Alfred Ament
Source Record ID: Collections: 1996.31.2",https://collections.ushmm.org/iiif-b/assets/776445,pa1105565,"United States Holocaust Memorial Museum, courtesy of Alfred Ament",1943 - 1944,"1943, 1944",United States Holocaust Memorial Museum,Alfred Ament,Collections: 1996.31.2,"Poster (0.65), Clothing (0.46), Person (0.30)",https://collections.ushmm.org/search/catalog/pa1105565,Unknown,Unknown,Unknown,Unknown,"Izieu, France",United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,45.6515,5.64072
Ervin Abadi,"""Funeral in the Hungarian Sondern (Special-Lager- The Mourners were permitted to escort  the Hearse to the Gate"" by Ervin Abadi. Watercolor and pencil drawing.Ervin Abadi, a Hungarian Jew from Budapest, was an aspiring young artist when WWII began.  He was drafted into the Hungarian labor service in the early 1940s.  Abadi managed to escape, but  was recaptured and immediately deported to Bergen-Belsen.  When the camp was liberated, his condition was such that he required extended hospitalization.  During his convalescence, he created dozens of works of holocaust art, including ink drawings, pencil and ink sketches and  watercolors.After recuperating Abadi returned to Budapest, where he published a collection of his watercolors in 1946.  After becoming disillusioned with the communist regime in Hungary, he moved to Israel, where he continued to publish in Hungarian and Hebrew.  He died in Israel in 1980.","United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: George Bozoki
Source Record ID: Collections: 1992.193",https://collections.ushmm.org/iiif-b/assets/699406,pa1107515,"United States Holocaust Memorial Museum, courtesy of George Bozoki",Circa 1945,1945,United States Holocaust Memorial Museum,George Bozoki,Collections: 1992.193,"Cart (0.84), Wheel (0.75), Horse (0.67), Wheel (0.64), Wheel (0.55), Person (0.53), Person (0.49), Person (0.48), Person (0.45), Person (0.42), Person (0.39), Person (0.37), Clothing (0.29), Person (0.29), Person (0.29), Man (0.25), Clothing (0.25), Clothing (0.24), Footwear (0.22), Man (0.21), Clothing (0.21), Man (0.21)",https://collections.ushmm.org/search/catalog/pa1107515,"Budapest, Hungary",Israel,Bergen-Belsen,Unknown,"Bergen-Belsen, Germany",United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,52.7580569,9.9117992
Unknown,Color drawing of Chateau-le-Masgelier from a souvenir scrapbook presented to Boris Wolosoff prior to his emigration from France.,"United States Holocaust Memorial Museum
Copyright: United States Holocaust Memorial Museum
Provenance: Fred March
Source Record ID: Collections: 2010.406",https://collections.ushmm.org/iiif-b/assets/711239,pa1180236,"United States Holocaust Memorial Museum, courtesy of Fred March",1941 August 31,1941,United States Holocaust Memorial Museum,Fred March,Collections: 2010.406,"Poster (0.78), Tree (0.31), Tree (0.23), Tree (0.22)",https://collections.ushmm.org/search/catalog/pa1180236,Unknown,Unknown,Unknown,Unknown,France,United States Holocaust Memorial Museum,Unknown,Unknown,Unknown,46.603354,1.8883335
